Date,Invoiced_Quantity,Plan_Quantity,Date2,Order_Quantity,Monday_number,Logic,Ordered_ratio_avg,customer_id
2018-12-01 00:00:00+00:00,72.0,0.0,2018-12-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2019-01-01 00:00:00+00:00,48.0,0.0,2019-01-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2019-02-01 00:00:00+00:00,120.0,0.0,2019-02-01 00:00:00+00:00,120.0,0,model,0.8317826561351076,657
2019-03-01 00:00:00+00:00,120.0,0.0,2019-03-01 00:00:00+00:00,120.0,0,model,0.8317826561351076,657
2019-04-01 00:00:00+00:00,72.0,0.0,2019-04-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2019-05-01 00:00:00+00:00,72.0,0.0,2019-05-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2019-06-01 00:00:00+00:00,48.0,0.0,2019-06-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2019-07-01 00:00:00+00:00,96.0,0.0,2019-07-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2019-08-01 00:00:00+00:00,48.0,0.0,2019-08-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2019-09-01 00:00:00+00:00,48.0,0.0,2019-09-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2019-10-01 00:00:00+00:00,96.0,0.0,2019-10-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2019-11-01 00:00:00+00:00,24.0,0.0,2019-11-01 00:00:00+00:00,24.0,0,model,0.8317826561351076,657
2019-12-01 00:00:00+00:00,48.0,0.0,2019-12-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2020-01-01 00:00:00+00:00,72.0,0.0,2020-01-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2020-02-01 00:00:00+00:00,96.0,0.0,2020-02-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2020-03-01 00:00:00+00:00,72.0,0.0,2020-03-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2020-04-01 00:00:00+00:00,96.0,0.0,2020-04-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2020-05-01 00:00:00+00:00,120.0,0.0,2020-05-01 00:00:00+00:00,120.0,0,model,0.8317826561351076,657
2020-06-01 00:00:00+00:00,84.0,0.0,2020-06-01 00:00:00+00:00,84.0,0,model,0.8317826561351076,657
2020-07-01 00:00:00+00:00,48.0,0.0,2020-07-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2020-08-01 00:00:00+00:00,24.0,0.0,2020-08-01 00:00:00+00:00,24.0,0,model,0.8317826561351076,657
2020-09-01 00:00:00+00:00,48.0,0.0,2020-09-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2020-10-01 00:00:00+00:00,47.0,0.0,2020-10-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2020-11-01 00:00:00+00:00,48.0,0.0,2020-11-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2020-12-01 00:00:00+00:00,24.0,0.0,2020-12-01 00:00:00+00:00,24.0,0,model,0.8317826561351076,657
2021-01-01 00:00:00+00:00,72.0,0.0,2021-01-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,658
2021-03-01 00:00:00+00:00,48.0,0.0,2021-03-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2021-04-01 00:00:00+00:00,72.0,144.0,2021-04-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-05-01 00:00:00+00:00,72.0,174.0,2021-05-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2021-06-01 00:00:00+00:00,96.0,178.924,2021-06-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2021-07-01 00:00:00+00:00,46.0,200.572,2021-07-01 00:00:00+00:00,48.0,0,model,0.8317826561351076,657
2021-08-01 00:00:00+00:00,72.0,96.572,2021-08-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,659
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-10-01 00:00:00+00:00,72.0,166.06599999999997,2021-10-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-11-01 00:00:00+00:00,72.0,192.066,2021-11-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2021-12-01 00:00:00+00:00,72.0,100.002,2021-12-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2022-01-01 00:00:00+00:00,72.0,144.002,2022-01-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2022-02-01 00:00:00+00:00,96.0,72.001,2022-02-01 00:00:00+00:00,96.0,0,model,0.8317826561351076,657
2022-03-01 00:00:00+00:00,72.0,86.001,2022-03-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2022-04-01 00:00:00+00:00,72.0,120.0,2022-04-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2022-05-01 00:00:00+00:00,72.0,86.0,2022-05-01 00:00:00+00:00,72.0,0,model,0.8317826561351076,657
2022-06-01 00:00:00+00:00,0.0,86.0,2022-06-01 00:00:00+00:00,24.0,0,model,0.8317826561351076,657
2022-07-01 00:00:00+00:00,0.0,86.0,0,0.0,0,model,0.8317826561351076,657
2018-01-01 00:00:00+00:00,72.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-03-01 00:00:00+00:00,48.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-04-01 00:00:00+00:00,48.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-05-01 00:00:00+00:00,96.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-06-01 00:00:00+00:00,96.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-07-01 00:00:00+00:00,72.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-08-01 00:00:00+00:00,48.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-09-01 00:00:00+00:00,48.0,0.0,0,0.0,1,model,0.7278342109632583,657
2018-10-01 00:00:00+00:00,96.0,0.0,2018-10-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2018-11-01 00:00:00+00:00,72.0,0.0,2018-11-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2018-12-01 00:00:00+00:00,72.0,0.0,2018-12-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2019-01-01 00:00:00+00:00,48.0,0.0,2019-01-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2019-02-01 00:00:00+00:00,120.0,0.0,2019-02-01 00:00:00+00:00,120.0,1,model,0.7278342109632583,657
2019-03-01 00:00:00+00:00,120.0,0.0,2019-03-01 00:00:00+00:00,120.0,1,model,0.7278342109632583,657
2019-04-01 00:00:00+00:00,72.0,0.0,2019-04-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2019-05-01 00:00:00+00:00,72.0,0.0,2019-05-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2019-06-01 00:00:00+00:00,48.0,0.0,2019-06-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2019-07-01 00:00:00+00:00,96.0,0.0,2019-07-01 00:00:00+00:00,96.0,1,model,0.7278342109632583,657
2019-08-01 00:00:00+00:00,48.0,0.0,2019-08-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2019-09-01 00:00:00+00:00,48.0,0.0,0,0.0,1,model,0.7278342109632583,657
2019-10-01 00:00:00+00:00,96.0,0.0,2019-10-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2019-11-01 00:00:00+00:00,24.0,0.0,0,0.0,1,model,0.7278342109632583,657
2019-12-01 00:00:00+00:00,48.0,0.0,2019-12-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2020-01-01 00:00:00+00:00,72.0,0.0,2020-01-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2020-02-01 00:00:00+00:00,96.0,0.0,2020-02-01 00:00:00+00:00,96.0,1,model,0.7278342109632583,657
2020-03-01 00:00:00+00:00,72.0,0.0,2020-03-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2020-04-01 00:00:00+00:00,96.0,0.0,2020-04-01 00:00:00+00:00,96.0,1,model,0.7278342109632583,657
2020-05-01 00:00:00+00:00,120.0,0.0,2020-05-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2020-06-01 00:00:00+00:00,84.0,0.0,2020-06-01 00:00:00+00:00,84.0,1,model,0.7278342109632583,657
2020-07-01 00:00:00+00:00,48.0,0.0,2020-07-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2020-08-01 00:00:00+00:00,24.0,0.0,2020-08-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2020-09-01 00:00:00+00:00,48.0,0.0,2020-09-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2020-10-01 00:00:00+00:00,47.0,0.0,2020-10-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2020-11-01 00:00:00+00:00,48.0,0.0,2020-11-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2020-12-01 00:00:00+00:00,24.0,0.0,2020-12-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2021-01-01 00:00:00+00:00,72.0,0.0,2021-01-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,658
2021-03-01 00:00:00+00:00,48.0,0.0,2021-03-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2021-04-01 00:00:00+00:00,72.0,144.0,2021-04-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2021-05-01 00:00:00+00:00,72.0,174.0,2021-05-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2021-06-01 00:00:00+00:00,96.0,178.924,2021-06-01 00:00:00+00:00,96.0,1,model,0.7278342109632583,657
2021-07-01 00:00:00+00:00,46.0,200.572,2021-07-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2021-08-01 00:00:00+00:00,72.0,96.572,2021-08-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,659
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2021-10-01 00:00:00+00:00,72.0,166.06599999999997,2021-10-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2021-11-01 00:00:00+00:00,72.0,192.066,2021-11-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2021-12-01 00:00:00+00:00,72.0,100.002,2021-12-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2022-01-01 00:00:00+00:00,72.0,144.002,2022-01-01 00:00:00+00:00,48.0,1,model,0.7278342109632583,657
2022-02-01 00:00:00+00:00,96.0,72.001,2022-02-01 00:00:00+00:00,96.0,1,model,0.7278342109632583,657
2022-03-01 00:00:00+00:00,72.0,86.001,2022-03-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2022-04-01 00:00:00+00:00,72.0,120.0,2022-04-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2022-05-01 00:00:00+00:00,72.0,86.0,2022-05-01 00:00:00+00:00,72.0,1,model,0.7278342109632583,657
2022-06-01 00:00:00+00:00,0.0,86.0,2022-06-01 00:00:00+00:00,24.0,1,model,0.7278342109632583,657
2022-07-01 00:00:00+00:00,0.0,86.0,0,0.0,1,model,0.7278342109632583,657
2018-01-01 00:00:00+00:00,72.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-03-01 00:00:00+00:00,48.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-04-01 00:00:00+00:00,48.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-05-01 00:00:00+00:00,96.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-06-01 00:00:00+00:00,96.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-07-01 00:00:00+00:00,72.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-08-01 00:00:00+00:00,48.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-09-01 00:00:00+00:00,48.0,0.0,0,0.0,2,model,0.5723854930145402,657
2018-10-01 00:00:00+00:00,96.0,0.0,2018-10-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2018-11-01 00:00:00+00:00,72.0,0.0,2018-11-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2018-12-01 00:00:00+00:00,72.0,0.0,2018-12-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2019-01-01 00:00:00+00:00,48.0,0.0,2019-01-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-02-01 00:00:00+00:00,120.0,0.0,2019-02-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2019-03-01 00:00:00+00:00,120.0,0.0,2019-03-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-04-01 00:00:00+00:00,72.0,0.0,2019-04-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-05-01 00:00:00+00:00,72.0,0.0,2019-05-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2019-06-01 00:00:00+00:00,48.0,0.0,2019-06-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-07-01 00:00:00+00:00,96.0,0.0,2019-07-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-08-01 00:00:00+00:00,48.0,0.0,2019-08-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2019-09-01 00:00:00+00:00,48.0,0.0,0,0.0,2,model,0.5723854930145402,657
2019-10-01 00:00:00+00:00,96.0,0.0,2019-10-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2019-11-01 00:00:00+00:00,24.0,0.0,0,0.0,2,model,0.5723854930145402,657
2019-12-01 00:00:00+00:00,48.0,0.0,2019-12-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-01-01 00:00:00+00:00,72.0,0.0,2020-01-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2020-02-01 00:00:00+00:00,96.0,0.0,2020-02-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2020-03-01 00:00:00+00:00,72.0,0.0,2020-03-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-04-01 00:00:00+00:00,96.0,0.0,2020-04-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2020-05-01 00:00:00+00:00,120.0,0.0,2020-05-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2020-06-01 00:00:00+00:00,84.0,0.0,2020-06-01 00:00:00+00:00,84.0,2,model,0.5723854930145402,657
2020-07-01 00:00:00+00:00,48.0,0.0,2020-07-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-08-01 00:00:00+00:00,24.0,0.0,2020-08-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-09-01 00:00:00+00:00,48.0,0.0,2020-09-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-10-01 00:00:00+00:00,47.0,0.0,2020-10-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2020-11-01 00:00:00+00:00,48.0,0.0,2020-11-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2020-12-01 00:00:00+00:00,24.0,0.0,2020-12-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2021-01-01 00:00:00+00:00,72.0,0.0,2021-01-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,658
2021-03-01 00:00:00+00:00,48.0,0.0,2021-03-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-04-01 00:00:00+00:00,72.0,144.0,2021-04-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-05-01 00:00:00+00:00,72.0,174.0,2021-05-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-06-01 00:00:00+00:00,96.0,178.924,2021-06-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-07-01 00:00:00+00:00,46.0,200.572,2021-07-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-08-01 00:00:00+00:00,72.0,96.572,2021-08-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,659
2021-09-01 00:00:00+00:00,72.0,192.066,2021-09-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2021-10-01 00:00:00+00:00,72.0,166.06599999999997,2021-10-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2021-11-01 00:00:00+00:00,72.0,192.066,2021-11-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2021-12-01 00:00:00+00:00,72.0,100.002,2021-12-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2022-01-01 00:00:00+00:00,72.0,144.002,2022-01-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2022-02-01 00:00:00+00:00,96.0,72.001,2022-02-01 00:00:00+00:00,96.0,2,model,0.5723854930145402,657
2022-03-01 00:00:00+00:00,72.0,86.001,2022-03-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2022-04-01 00:00:00+00:00,72.0,120.0,2022-04-01 00:00:00+00:00,72.0,2,model,0.5723854930145402,657
2022-05-01 00:00:00+00:00,72.0,86.0,2022-05-01 00:00:00+00:00,48.0,2,model,0.5723854930145402,657
2022-06-01 00:00:00+00:00,0.0,86.0,2022-06-01 00:00:00+00:00,24.0,2,model,0.5723854930145402,657
2022-07-01 00:00:00+00:00,0.0,86.0,0,0.0,2,model,0.5723854930145402,657
2018-01-01 00:00:00+00:00,72.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-03-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-04-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-05-01 00:00:00+00:00,96.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-06-01 00:00:00+00:00,96.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-07-01 00:00:00+00:00,72.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-08-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-09-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2018-10-01 00:00:00+00:00,96.0,0.0,2018-10-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2018-11-01 00:00:00+00:00,72.0,0.0,2018-11-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2018-12-01 00:00:00+00:00,72.0,0.0,2018-12-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2019-01-01 00:00:00+00:00,48.0,0.0,2019-01-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2019-02-01 00:00:00+00:00,120.0,0.0,2019-02-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2019-03-01 00:00:00+00:00,120.0,0.0,2019-03-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2019-04-01 00:00:00+00:00,72.0,0.0,2019-04-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2019-05-01 00:00:00+00:00,72.0,0.0,2019-05-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2019-06-01 00:00:00+00:00,48.0,0.0,2019-06-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2019-07-01 00:00:00+00:00,96.0,0.0,2019-07-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2019-08-01 00:00:00+00:00,48.0,0.0,2019-08-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2019-09-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2019-10-01 00:00:00+00:00,96.0,0.0,2019-10-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2019-11-01 00:00:00+00:00,24.0,0.0,0,0.0,3,model,0.5235652529708961,657
2019-12-01 00:00:00+00:00,48.0,0.0,0,0.0,3,model,0.5235652529708961,657
2020-01-01 00:00:00+00:00,72.0,0.0,2020-01-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2020-02-01 00:00:00+00:00,96.0,0.0,2020-02-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2020-03-01 00:00:00+00:00,72.0,0.0,2020-03-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2020-04-01 00:00:00+00:00,96.0,0.0,2020-04-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2020-05-01 00:00:00+00:00,120.0,0.0,2020-05-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2020-06-01 00:00:00+00:00,84.0,0.0,2020-06-01 00:00:00+00:00,84.0,3,model,0.5235652529708961,657
2020-07-01 00:00:00+00:00,48.0,0.0,2020-07-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2020-08-01 00:00:00+00:00,24.0,0.0,2020-08-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2020-09-01 00:00:00+00:00,48.0,0.0,2020-09-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2020-10-01 00:00:00+00:00,47.0,0.0,2020-10-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2020-11-01 00:00:00+00:00,48.0,0.0,2020-11-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2020-12-01 00:00:00+00:00,24.0,0.0,0,0.0,3,model,0.5235652529708961,657
2021-01-01 00:00:00+00:00,72.0,0.0,2021-01-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-02-01 00:00:00+00:00,94.0,0.0,2021-02-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,658
2021-03-01 00:00:00+00:00,48.0,0.0,2021-03-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-04-01 00:00:00+00:00,72.0,144.0,2021-04-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-05-01 00:00:00+00:00,72.0,174.0,2021-05-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-06-01 00:00:00+00:00,96.0,178.924,2021-06-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-07-01 00:00:00+00:00,46.0,200.572,2021-07-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-08-01 00:00:00+00:00,72.0,96.572,2021-08-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2021-09-01 00:00:00+00:00,72.0,192.066,0,0.0,3,model,0.5235652529708961,659
2021-09-01 00:00:00+00:00,72.0,192.066,0,0.0,3,model,0.5235652529708961,657
2021-10-01 00:00:00+00:00,72.0,166.06599999999997,2021-10-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2021-11-01 00:00:00+00:00,72.0,192.066,2021-11-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2021-12-01 00:00:00+00:00,72.0,100.002,2021-12-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2022-01-01 00:00:00+00:00,72.0,144.002,2022-01-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2022-02-01 00:00:00+00:00,96.0,72.001,2022-02-01 00:00:00+00:00,96.0,3,model,0.5235652529708961,657
2022-03-01 00:00:00+00:00,72.0,86.001,2022-03-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2022-04-01 00:00:00+00:00,72.0,120.0,2022-04-01 00:00:00+00:00,72.0,3,model,0.5235652529708961,657
2022-05-01 00:00:00+00:00,72.0,86.0,2022-05-01 00:00:00+00:00,48.0,3,model,0.5235652529708961,657
2022-06-01 00:00:00+00:00,0.0,86.0,2022-06-01 00:00:00+00:00,24.0,3,model,0.5235652529708961,657
2022-07-01 00:00:00+00:00,0.0,86.0,0,0.0,3,model,0.5235652529708961,657
2018-01-01 00:00:00+00:00,72.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-03-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-04-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-05-01 00:00:00+00:00,96.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-06-01 00:00:00+00:00,96.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-07-01 00:00:00+00:00,72.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-08-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-09-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-10-01 00:00:00+00:00,96.0,0.0,0,0.0,4,model,0.5059370478426909,657
2018-11-01 00:00:00+00:00,72.0,0.0,2018-11-01 00:00:00+00:00,72.0,4,model,0.5059370478426909,657
2018-12-01 00:00:00+00:00,72.0,0.0,2018-12-01 00:00:00+00:00,24.0,4,model,0.5059370478426909,657
2019-01-01 00:00:00+00:00,48.0,0.0,2019-01-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2019-02-01 00:00:00+00:00,120.0,0.0,2019-02-01 00:00:00+00:00,72.0,4,model,0.5059370478426909,657
2019-03-01 00:00:00+00:00,120.0,0.0,2019-03-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2019-04-01 00:00:00+00:00,72.0,0.0,2019-04-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2019-05-01 00:00:00+00:00,72.0,0.0,2019-05-01 00:00:00+00:00,24.0,4,model,0.5059370478426909,657
2019-06-01 00:00:00+00:00,48.0,0.0,2019-06-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2019-07-01 00:00:00+00:00,96.0,0.0,2019-07-01 00:00:00+00:00,24.0,4,model,0.5059370478426909,657
2019-08-01 00:00:00+00:00,48.0,0.0,2019-08-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2019-09-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2019-10-01 00:00:00+00:00,96.0,0.0,2019-10-01 00:00:00+00:00,72.0,4,model,0.5059370478426909,657
2019-11-01 00:00:00+00:00,24.0,0.0,0,0.0,4,model,0.5059370478426909,657
2019-12-01 00:00:00+00:00,48.0,0.0,0,0.0,4,model,0.5059370478426909,657
2020-01-01 00:00:00+00:00,72.0,0.0,0,0.0,4,model,0.5059370478426909,657
2020-02-01 00:00:00+00:00,96.0,0.0,2020-02-01 00:00:00+00:00,48.0,4,model,0.5059370478426909,657
2020-03-01 00:00:00+00:00,72.0,0.0,2020-03-01 00:00:00+00:00,24.0,4,model,0.5059370478426909,657
